Environment,Task,SolutionConcept,Method,Epoch,Iteration,Risk,ExpectedReward,BFViolated,RegretViolated,observe_convergence,run_time,check_CE
CaE,balance,DBCE,DBCE,0,172,25.01089661,405.0101719,9.41E-06,0.000801742,FALSE,202.3135533,0.000803601
CaE,balance,DBCE,DBCE,0,173,25.01096076,405.0102266,9.39E-06,0.000804296,FALSE,202.8740551,0.000806154
CaE,balance,DBCE,DBCE,0,174,25.01032658,405.0096143,9.33E-06,0.000807188,FALSE,203.719825,0.000809047
CaE,balance,DBCE,DBCE,0,175,25.01108782,405.0103708,9.41E-06,0.00080721,FALSE,204.7730577,0.00080952
CaE,balance,DBCE,DBCE,0,176,25.00982606,405.0193662,2.40E-05,0.000809512,FALSE,205.7036023,0.000811817
CaE,balance,DBCE,DBCE,0,177,25.01118498,405.0104956,9.41E-06,0.0008119,FALSE,206.7269044,0.000815578
CaE,balance,DBCE,DBCE,0,178,24.97360904,404.9846198,2.84E-05,0.000815574,FALSE,207.5230873,0.000817865
CaE,balance,DBCE,DBCE,0,179,25.01126583,405.0105525,9.39E-06,0.000817786,FALSE,208.9215188,0.000818701
CaE,balance,DBCE,DBCE,0,180,25.01095684,405.0111805,8.78E-06,0.000819856,FALSE,210.1387942,0.000821227
CaE,balance,DBCE,DBCE,0,181,25.01141946,405.0106881,9.38E-06,0.000821374,FALSE,210.8339448,0.000824575
CaE,balance,DBCE,DBCE,0,182,25.01080846,405.0150579,1.22E-05,0.000824454,FALSE,211.7345676,0.000827636
CaE,balance,DBCE,DBCE,0,183,25.01148079,405.0108055,9.41E-06,0.00082687,FALSE,212.331763,0.000828685
CaE,balance,DBCE,DBCE,0,184,25.01153386,405.0108344,8.96E-06,0.000831183,FALSE,213.3051996,0.000832542
CaE,balance,DBCE,DBCE,0,185,25.0116221,405.0108904,9.40E-06,0.000830234,FALSE,213.8657157,0.000832044
CaE,balance,DBCE,DBCE,0,186,25.01167268,405.0109822,9.40E-06,0.000832106,FALSE,214.4751172,0.000834365
CaE,balance,DBCE,DBCE,0,187,25.01172992,405.0110034,9.38E-06,0.000834785,FALSE,215.07651,0.000836589
CaE,balance,DBCE,DBCE,0,188,25.01179471,405.0110766,9.42E-06,0.000835871,FALSE,216.8716969,0.000837221
CaE,balance,DBCE,DBCE,0,189,25.0109698,405.0102261,9.20E-06,0.000838539,FALSE,217.7570672,0.000840783
CaE,balance,DBCE,DBCE,0,190,25.01184044,405.0108299,9.35E-06,0.000839079,FALSE,218.6596558,0.000843104
CaE,balance,DBCE,DBCE,0,191,25.01192677,405.011213,9.38E-06,0.00084312,FALSE,219.1729674,0.000844012
CaE,balance,DBCE,DBCE,0,192,25.01191815,405.0112339,9.01E-06,0.000844919,FALSE,219.9319394,0.000848482
CaE,balance,DBCE,DBCE,0,193,25.01211032,405.0117539,5.96E-05,0.000865827,FALSE,221.075928,0.000868067
CaE,balance,DBCE,DBCE,0,194,25.0117475,405.0115967,7.15E-05,0.000849829,FALSE,222.2471671,0.000851601
CaE,balance,DBCE,DBCE,0,195,25.01191278,405.0112437,8.32E-06,0.000873787,FALSE,223.3482461,0.000875997
CaE,balance,DBCE,DBCE,0,196,25.07497347,405.2097779,0.010103829,0.000853762,FALSE,224.744312,0.000855968
CaE,balance,DBCE,DBCE,0,197,25.01223966,405.0115165,9.39E-06,0.000855969,FALSE,225.51179,0.000857731
CaE,balance,DBCE,DBCE,0,198,25.01169039,405.0110015,8.42E-06,0.000863469,FALSE,226.8387711,0.000866549
CaE,balance,DBCE,DBCE,0,199,25.01232424,405.0116133,9.41E-06,0.000862078,FALSE,227.9707758,0.000863834
CaE,balance,DBCE,DBCE,0,200,25.01214536,405.0114331,9.18E-06,0.000862991,FALSE,229.2152627,0.000865177
CaE,balance,DBCE,DBCE,0,201,25.011897,405.0112687,1.03E-05,0.000864801,FALSE,229.9712553,0.000866546
CaE,balance,DBCE,DBCE,0,202,25.01250026,405.011767,9.40E-06,0.00086758,FALSE,230.5293138,0.000868889
CaE,balance,DBCE,DBCE,0,203,25.01256617,405.0118508,9.40E-06,0.000867803,FALSE,231.6034467,0.000869542
CaE,balance,DBCE,DBCE,0,204,25.01262864,405.0118995,9.39E-06,0.000869773,FALSE,233.2505682,0.000871944
CaE,balance,DBCE,DBCE,0,205,25.01267497,405.011958,9.39E-06,0.000871824,FALSE,234.3945405,0.000874423
CaE,balance,DBCE,DBCE,0,206,25.01114657,405.0119137,1.40E-05,0.001230541,FALSE,235.54301,0.001232269
CaE,balance,DBCE,DBCE,0,207,25.01278697,405.012073,9.39E-06,0.000876498,FALSE,236.4785397,0.000878225
